vehicle_id,departure_ts,departure_location,arrival_ts,arrival_location,distance_km,payload_kg
vehicle_41,2024-03-18 07:00:00,location_17,2024-03-18 05:29:00,location_269,24.0,3884.4
vehicle_27,2024-03-18 07:00:00,location_17,2024-03-18 11:58:22,location_197,52.0,764.86
vehicle_11,2024-03-18 00:00:00,location_17,2024-03-18 06:23:23,location_126,171.0,6143.45
vehicle_24,2024-03-18 00:00:00,location_17,2024-03-18 07:46:41,location_227,92.0,3778.24
vehicle_0,2024-03-18 00:00:00,location_17,2024-03-18 06:41:29,location_234,50.0,5476.19
vehicle_40,2024-03-18 09:59:03,location_27,2024-03-18 19:00:00,location_17,69.0,6593.29
vehicle_43,2024-03-18 12:46:57,location_149,2024-03-18 17:17:17,location_17,85.0,4401.67
vehicle_10,2024-03-18 07:00:00,location_17,2024-03-18 12:05:33,location_54,28.0,1971.52
vehicle_18,2024-03-18 04:30:00,location_17,2024-03-18 07:30:00,location_143,14.0,4085.18
vehicle_15,2024-03-18 10:29:13,location_25,2024-03-18 12:37:47,location_17,26.0,5657.41
vehicle_15,2024-03-18 06:41:09,location_25,2024-03-18 15:25:12,location_17,26.0,7379.24
vehicle_12,2024-03-18 00:00:00,location_17,2024-03-18 08:18:36,location_147,173.0,6281.7
vehicle_17,2024-03-18 11:06:00,location_187,2024-03-18 15:00:00,location_17,21.0,4490.75
vehicle_18,2024-03-18 11:00:00,location_259,2024-03-18 19:00:00,location_17,38.0,6370.97
vehicle_27,2024-03-18 07:00:00,location_17,2024-03-18 07:26:41,location_132,25.0,487.88
vehicle_44,2024-03-18 07:02:05,location_25,2024-03-18 09:08:24,location_17,26.0,7522.59
vehicle_43,2024-03-18 06:36:48,location_25,2024-03-18 09:12:55,location_17,26.0,7509.19
vehicle_15,2024-03-18 06:46:19,location_25,2024-03-18 09:56:44,location_17,26.0,7522.59
vehicle_9,2024-03-18 09:00:00,location_176,2024-03-18 19:00:00,location_17,168.0,8014.78
vehicle_14,2024-03-18 08:28:19,location_176,2024-03-18 11:55:40,location_17,168.0,8014.78
vehicle_9,2024-03-18 00:01:00,location_197,2024-03-18 08:00:00,location_176,119.0,4375.0
vehicle_3,2024-03-18 09:12:24,location_214,2024-03-18 13:48:41,location_17,84.0,6800.25
vehicle_23,2024-03-18 08:23:42,location_214,2024-03-18 11:02:51,location_17,84.0,6800.25
vehicle_16,2024-03-18 07:00:00,location_17,2024-03-18 12:20:05,location_197,52.0,764.86
vehicle_21,2024-03-18 04:30:00,location_17,2024-03-18 16:22:17,location_234,79.0,849.04
vehicle_21,2024-03-18 04:30:00,location_17,2024-03-18 16:22:20,location_203,34.0,1847.5
vehicle_32,2024-03-18 07:14:00,location_167,2024-03-18 11:33:00,location_17,105.0,6159.63
vehicle_31,2024-03-18 05:00:00,location_182,2024-03-18 09:36:00,location_108,0.0,0.0
vehicle_13,2024-03-18 09:36:00,location_108,2024-03-19 15:00:00,location_17,55.0,7263.05
vehicle_36,2024-03-18 08:42:30,location_167,2024-03-18 11:51:46,location_17,105.0,6159.63
vehicle_21,2024-03-18 16:23:10,location_167,2024-03-18 18:00:00,location_17,107.0,5888.6
vehicle_25,2024-03-18 12:15:35,location_266,2024-03-18 19:00:00,location_32,57.0,4764.72
vehicle_6,2024-03-18 04:30:00,location_17,2024-03-18 08:11:09,location_182,64.0,5255.07
vehicle_8,2024-03-18 09:03:19,location_209,2024-03-18 14:57:33,location_17,144.0,5655.18
vehicle_22,2024-03-18 04:30:00,location_17,2024-03-18 14:04:24,location_99,57.0,2587.91
vehicle_23,2024-03-18 05:00:00,location_17,2024-03-18 11:49:48,location_197,63.0,741.69
vehicle_23,2024-03-18 05:00:00,location_17,2024-03-18 13:37:54,location_99,4.0,0.0
vehicle_44,2024-03-18 12:34:39,location_259,2024-03-18 19:00:00,location_17,38.0,3119.52
vehicle_22,2024-03-18 11:00:00,location_259,2024-03-18 18:21:31,location_17,52.0,2405.07
vehicle_18,2024-03-18 13:00:00,location_259,2024-03-18 19:00:00,location_17,52.0,1388.14
vehicle_42,2024-03-18 08:03:56,location_89,2024-03-18 11:16:15,location_78,80.0,4158.69
vehicle_12,2024-03-18 10:02:23,location_231,2024-03-18 15:00:00,location_17,163.0,5491.28
vehicle_9,2024-03-18 00:01:00,location_197,2024-03-18 08:00:00,location_253,59.0,2175.0
vehicle_30,2024-03-18 10:00:00,location_12,2024-03-18 17:30:00,location_78,84.0,2733.34
vehicle_9,2024-03-18 00:01:04,location_197,2024-03-18 08:00:00,location_198,22.0,825.0
vehicle_35,2024-03-18 12:41:24,location_214,2024-03-18 14:19:28,location_17,88.0,5618.96
vehicle_2,2024-03-18 12:43:09,location_17,2024-03-18 14:47:02,location_247,12.0,1.0
vehicle_15,2024-03-19 05:00:00,location_17,2024-03-19 09:15:31,location_259,39.0,1284.34
vehicle_11,2024-03-19 07:00:00,location_17,2024-03-19 15:33:51,location_259,53.0,3312.37
vehicle_40,2024-03-19 07:00:00,location_17,2024-03-19 16:30:00,location_214,89.0,4022.88
vehicle_34,2024-03-19 07:00:00,location_17,2024-03-19 17:00:00,location_259,43.0,2929.93
vehicle_18,2024-03-19 04:30:00,location_17,2024-03-19 08:36:30,location_214,83.0,1756.94
vehicle_32,2024-03-19 07:00:00,location_17,2024-03-19 16:00:00,location_214,89.0,3221.27
vehicle_6,2024-03-19 04:30:00,location_17,2024-03-19 07:51:15,location_182,64.0,2604.95
vehicle_0,2024-03-19 07:00:00,location_17,2024-03-19 14:02:12,location_259,53.0,3564.97
vehicle_44,2024-03-19 05:00:00,location_17,2024-03-19 14:19:45,location_259,476.0,6903.7
vehicle_12,2024-03-19 07:00:00,location_17,2024-03-19 15:01:31,location_140,7.0,3556.86
vehicle_24,2024-03-19 07:00:00,location_17,2024-03-19 11:32:00,location_182,31.0,2587.22
vehicle_24,2024-03-19 07:00:00,location_17,2024-03-19 11:32:00,location_182,24.0,8354.18
vehicle_19,2024-03-19 15:30:00,location_259,2024-03-19 16:24:00,location_17,43.0,7043.41
vehicle_17,2024-03-19 09:37:00,location_259,2024-03-19 12:27:33,location_17,43.0,7043.41
vehicle_9,2024-03-19 08:57:34,location_292,2024-03-19 12:01:29,location_17,62.0,7679.6
vehicle_38,2024-03-19 05:32:00,location_292,2024-03-19 08:17:04,location_17,63.0,6586.67
vehicle_16,2024-03-19 04:34:00,location_292,2024-03-19 15:00:00,location_17,63.0,6586.67
vehicle_39,2024-03-19 08:34:01,location_292,2024-03-19 11:23:39,location_17,63.0,6586.67
vehicle_36,2024-03-19 06:38:03,location_292,2024-03-19 09:28:56,location_17,63.0,6191.76
vehicle_29,2024-03-19 06:13:25,location_259,2024-03-19 09:52:22,location_17,43.0,7168.16
vehicle_41,2024-03-19 07:00:00,location_17,2024-03-19 11:30:00,location_227,92.0,1025.72
vehicle_8,2024-03-19 07:48:31,location_214,2024-03-19 12:48:14,location_17,88.0,5765.46
vehicle_39,2024-03-19 07:00:00,location_17,2024-03-19 13:43:51,location_172,86.0,3736.53
vehicle_13,2024-03-19 07:00:00,location_17,2024-03-19 06:27:45,location_147,173.0,6081.18
vehicle_3,2024-03-19 14:27:51,location_292,2024-03-19 17:37:28,location_17,62.0,7757.77
vehicle_8,2024-03-19 07:00:00,location_17,2024-03-19 05:25:20,location_259,43.0,510.44
vehicle_35,2024-03-19 00:00:00,location_17,2024-03-19 09:00:00,location_259,2.0,410.0
vehicle_2,2024-03-19 05:00:00,location_17,2024-03-19 10:46:46,location_234,54.0,347.45
vehicle_20,2024-03-19 07:00:00,location_17,2024-03-19 13:15:00,location_297,157.0,1390.44
vehicle_16,2024-03-19 07:00:00,location_17,2024-03-19 11:00:00,location_197,52.0,3562.05
vehicle_32,2024-03-19 11:08:10,location_167,2024-03-19 15:04:13,location_17,55.0,0.0
vehicle_27,2024-03-19 07:00:00,location_17,2024-03-19 07:36:09,location_132,25.0,690.17
vehicle_9,2024-03-19 04:30:00,location_17,2024-03-19 14:17:30,location_66,142.0,5663.88
vehicle_29,2024-03-19 07:00:00,location_17,2024-03-19 12:40:01,location_259,43.0,3549.75
vehicle_31,2024-03-19 07:00:00,location_17,2024-03-19 07:06:43,location_238,165.0,4395.02
vehicle_18,2024-03-19 04:30:00,location_17,2024-03-19 13:48:22,location_27,68.0,6140.09
vehicle_7,2024-03-19 04:30:00,location_32,2024-03-19 07:54:14,location_236,10.0,8295.03
vehicle_28,2024-03-19 05:00:00,location_17,2024-03-19 15:30:00,location_99,39.0,703.21
vehicle_28,2024-03-19 05:00:00,location_17,2024-03-19 17:00:00,location_99,23.0,2119.2
vehicle_19,2024-03-19 07:00:00,location_17,2024-03-19 14:40:23,location_259,43.0,2929.93
vehicle_10,2024-03-19 07:00:00,location_17,2024-03-19 13:55:52,location_99,62.0,3019.96
vehicle_40,2024-03-19 07:00:00,location_17,2024-03-19 10:00:00,location_157,108.0,4074.31
vehicle_5,2024-03-19 07:00:00,location_17,2024-03-19 07:00:00,location_197,52.0,741.69
vehicle_17,2024-03-19 07:00:00,location_17,2024-03-19 12:00:00,location_259,43.0,4785.12
vehicle_38,2024-03-19 07:00:00,location_17,2024-03-19 11:59:37,location_182,55.0,3344.45
vehicle_27,2024-03-19 07:00:00,location_17,2024-03-19 12:43:06,location_177,21.0,521.73
vehicle_27,2024-03-19 07:00:00,location_17,2024-03-19 11:33:06,location_247,17.0,2399.2
vehicle_35,2024-03-19 07:00:00,location_17,2024-03-19 14:38:41,location_259,43.0,3564.97
vehicle_35,2024-03-19 07:00:00,location_17,2024-03-19 07:45:00,location_259,38.0,1751.53
vehicle_43,2024-03-19 04:30:00,location_17,2024-03-19 08:00:03,location_297,157.0,5050.21
vehicle_25,2024-03-19 04:30:00,location_32,2024-03-19 07:32:53,location_257,197.0,5418.9
vehicle_21,2024-03-19 04:30:00,location_17,2024-03-19 15:16:58,location_259,39.0,4920.26
vehicle_23,2024-03-19 04:30:00,location_17,2024-03-19 06:33:44,location_188,6.0,1028.31
vehicle_28,2024-03-19 07:00:00,location_17,2024-03-19 10:37:20,location_132,24.0,628.03
vehicle_37,2024-03-19 04:30:00,location_32,2024-03-19 06:52:31,location_62,7.0,586.06
vehicle_31,2024-03-19 08:18:36,location_28,2024-03-19 14:23:30,location_17,90.0,3477.41
vehicle_31,2024-03-19 10:29:08,location_209,2024-03-19 14:23:30,location_17,77.0,8781.82
vehicle_22,2024-03-19 04:30:00,location_17,2024-03-19 11:00:00,location_27,68.0,6140.09
vehicle_23,2024-03-19 04:30:00,location_17,2024-03-20 10:05:10,location_167,108.0,6140.09
vehicle_3,2024-03-19 07:00:00,location_17,2024-03-19 08:00:00,location_273,259.0,6046.73
vehicle_7,2024-03-19 12:16:58,location_136,2024-03-19 14:51:42,location_32,30.0,4468.0
vehicle_34,2024-03-19 07:00:00,location_17,2024-03-19 16:00:00,location_17,113.0,4767.28
vehicle_5,2024-03-19 07:51:00,location_292,2024-03-19 15:00:00,location_17,63.0,7825.25
vehicle_28,2024-03-19 07:00:00,location_17,2024-03-19 10:37:05,location_132,1.0,0.0
vehicle_22,2024-03-19 12:00:00,location_27,2024-03-19 19:00:00,location_17,69.0,6593.29
vehicle_20,2024-03-19 07:00:00,location_17,2024-03-19 07:30:00,location_54,28.0,3382.14
vehicle_21,2024-03-19 04:30:00,location_17,2024-03-19 15:16:25,location_17,57.0,3960.01
vehicle_22,2024-03-19 04:30:00,location_17,2024-03-19 07:00:00,location_108,57.0,2191.11
vehicle_2,2024-03-19 04:30:00,location_17,2024-03-19 06:36:14,location_197,49.0,893.32
vehicle_32,2024-03-19 11:08:10,location_167,2024-03-19 15:04:13,location_17,39.0,3020.38
vehicle_14,2024-03-19 04:30:00,location_17,2024-03-19 09:11:10,location_196,255.0,388.76
vehicle_36,2024-03-19 05:00:00,location_17,2024-03-19 12:49:50,location_247,10.0,507.5
vehicle_0,2024-03-19 05:57:00,location_292,2024-03-19 09:16:18,location_17,63.0,6962.76
vehicle_13,2024-03-19 09:20:20,location_167,2024-03-19 15:00:00,location_17,105.0,7349.78
vehicle_41,2024-03-19 05:00:00,location_182,2024-03-19 08:00:00,location_17,55.0,6135.65
vehicle_43,2024-03-19 09:50:13,location_209,2024-03-19 15:44:44,location_17,141.0,7004.76
vehicle_10,2024-03-19 07:00:00,location_17,2024-03-19 08:53:38,location_31,53.0,2337.58
vehicle_23,2024-03-19 11:00:00,location_167,2024-03-19 18:00:00,location_17,107.0,5014.37
vehicle_6,2024-03-19 04:30:00,location_17,2024-03-19 13:36:42,location_182,64.0,4490.34
vehicle_15,2024-03-19 12:46:54,location_295,2024-03-19 17:18:46,location_17,105.0,3077.2
vehicle_2,2024-03-19 11:09:01,location_259,2024-03-19 15:42:04,location_17,52.0,1914.77
vehicle_12,2024-03-19 10:15:56,location_17,2024-03-19 20:15:56,location_147,173.0,26400.0
vehicle_30,2024-03-19 12:39:28,location_201,2024-03-19 16:34:13,location_78,3.0,1556.33
vehicle_6,2024-03-19 09:27:34,location_259,2024-03-19 12:14:38,location_17,38.0,3119.52
vehicle_42,2024-03-19 11:03:00,location_165,2024-03-19 15:00:49,location_78,86.0,4106.48
vehicle_11,2024-03-19 10:01:00,location_292,2024-03-19 14:10:59,location_17,63.0,6636.19
vehicle_21,2024-03-19 11:37:45,location_259,2024-03-19 15:16:11,location_17,38.0,7066.86
vehicle_37,2024-03-19 11:00:00,location_39,2024-03-19 19:00:00,location_32,85.0,927.78
vehicle_42,2024-03-19 06:00:00,location_6,2024-03-19 15:24:15,location_78,94.0,4602.85
vehicle_32,2024-03-19 17:30:00,location_214,2024-03-19 17:31:00,location_17,88.0,5738.64
vehicle_25,2024-03-19 13:48:03,location_107,2024-03-19 19:00:00,location_32,114.0,7483.49
vehicle_30,2024-03-19 00:00:00,location_150,2024-03-19 15:00:00,location_78,4.0,130.76
vehicle_30,2024-03-19 00:00:00,location_150,2024-03-19 15:00:00,location_78,18.0,0.0
vehicle_19,2024-03-19 00:00:00,location_292,2024-03-19 15:00:00,location_17,63.0,12468.25
vehicle_18,2024-03-19 11:13:10,location_187,2024-03-19 11:58:38,location_17,21.0,3357.2
vehicle_30,2024-03-19 00:00:00,location_150,2024-03-19 15:00:00,location_78,22.0,3445.12
vehicle_34,2024-03-19 11:32:00,location_182,2024-03-19 14:00:00,location_17,56.0,5743.5
vehicle_39,2024-03-19 15:00:00,location_82,2024-03-21 15:00:00,location_17,12.0,3476.31
vehicle_42,2024-03-19 06:00:00,location_6,2024-03-19 15:00:00,location_78,94.0,22342.0
vehicle_8,2024-03-20 09:18:01,location_167,2024-03-20 15:00:00,location_17,94.0,5319.01
vehicle_13,2024-03-20 08:52:53,location_167,2024-03-20 12:34:17,location_17,94.0,5319.01
vehicle_14,2024-03-20 04:30:00,location_17,2024-03-20 09:04:00,location_259,39.0,1764.45
vehicle_27,2024-03-20 07:00:00,location_17,2024-03-20 08:19:35,location_197,47.0,3601.62
vehicle_22,2024-03-20 04:30:00,location_17,2024-03-20 08:31:44,location_214,83.0,1756.94
vehicle_38,2024-03-20 07:00:00,location_17,2024-03-20 15:32:54,location_259,53.0,3987.31
vehicle_17,2024-03-20 07:00:00,location_17,2024-03-20 14:13:28,location_259,53.0,3221.03
vehicle_24,2024-03-20 07:00:00,location_17,2024-03-20 14:28:08,location_214,89.0,3396.69
vehicle_24,2024-03-20 07:00:00,location_17,2024-03-20 07:00:00,location_182,55.0,4127.98
vehicle_18,2024-03-20 05:00:00,location_17,2024-03-20 16:26:05,location_149,62.0,4173.0
vehicle_37,2024-03-20 04:30:00,location_32,2024-03-20 07:18:41,location_62,7.0,7216.44
vehicle_5,2024-03-20 06:00:00,location_238,2024-03-20 10:00:00,location_17,165.0,0.0
vehicle_5,2024-03-20 07:00:00,location_17,2024-03-20 06:00:00,location_238,165.0,4107.18
vehicle_34,2024-03-20 07:00:00,location_17,2024-03-20 15:44:32,location_46,14.0,4004.92
vehicle_10,2024-03-20 12:22:52,location_259,2024-03-20 16:00:00,location_17,43.0,7168.16
vehicle_8,2024-03-20 07:00:00,location_17,2024-03-20 06:22:07,location_182,35.0,2563.99
vehicle_8,2024-03-20 07:00:00,location_17,2024-03-20 04:42:16,location_234,25.0,7232.0
vehicle_31,2024-03-20 07:00:00,location_17,2024-03-20 06:54:08,location_209,118.0,1939.6
vehicle_31,2024-03-20 07:00:00,location_17,2024-03-20 06:54:08,location_209,26.0,0.0
vehicle_36,2024-03-20 07:00:00,location_17,2024-03-20 09:41:44,location_227,93.0,3655.84
vehicle_34,2024-03-20 07:00:00,location_17,2024-03-20 10:05:22,location_234,50.0,2874.07
vehicle_17,2024-03-20 07:40:33,location_292,2024-03-20 12:41:23,location_17,65.0,6980.85
vehicle_38,2024-03-20 07:26:58,location_292,2024-03-20 12:16:02,location_17,65.0,6980.85
vehicle_3,2024-03-20 10:10:31,location_292,2024-03-20 19:00:00,location_17,62.0,7131.76
vehicle_39,2024-03-20 09:46:23,location_259,2024-03-20 12:19:30,location_17,43.0,7043.41
vehicle_16,2024-03-20 04:18:42,location_292,2024-03-20 09:22:46,location_17,63.0,6586.67
vehicle_43,2024-03-20 05:55:29,location_292,2024-03-20 08:37:17,location_17,63.0,6586.67
vehicle_23,2024-03-20 14:43:09,location_292,2024-03-20 19:00:00,location_17,62.0,7524.6
vehicle_42,2024-03-20 06:00:00,location_78,2024-03-20 13:06:00,location_18,19.0,3368.46
vehicle_11,2024-03-20 07:00:00,location_17,2024-03-20 07:38:21,location_289,87.0,532.93
vehicle_10,2024-03-20 07:00:00,location_17,2024-03-20 10:06:59,location_275,171.0,5493.79
vehicle_32,2024-03-20 07:00:00,location_17,2024-03-20 09:39:55,location_54,28.0,2680.33
vehicle_11,2024-03-20 09:39:05,location_28,2024-03-20 14:31:02,location_17,159.0,5118.42
vehicle_12,2024-03-20 07:00:00,location_17,2024-03-20 06:32:59,location_66,140.0,937.12
vehicle_15,2024-03-20 04:30:00,location_17,2024-03-20 04:46:37,location_297,157.0,5871.73
vehicle_28,2024-03-20 07:00:00,location_17,2024-03-20 17:19:10,location_167,94.0,2304.6
vehicle_13,2024-03-20 07:00:00,location_17,2024-03-20 05:59:22,location_41,135.0,5401.71
vehicle_0,2024-03-20 07:00:00,location_17,2024-03-20 05:56:59,location_182,55.0,3775.69
vehicle_40,2024-03-20 07:00:00,location_17,2024-03-20 15:06:54,location_167,94.0,4310.24
vehicle_19,2024-03-20 07:00:00,location_17,2024-03-20 13:28:56,location_259,43.0,2929.93
vehicle_43,2024-03-20 07:00:00,location_17,2024-03-20 13:34:37,location_259,43.0,2829.71
vehicle_20,2024-03-20 07:00:00,location_17,2024-03-20 15:00:00,location_214,89.0,2829.71
vehicle_29,2024-03-20 07:00:00,location_17,2024-03-20 05:00:54,location_289,87.0,3972.47
vehicle_41,2024-03-20 07:00:00,location_17,2024-03-20 06:00:00,location_108,55.0,3046.09
vehicle_0,2024-03-20 07:00:00,location_17,2024-03-20 11:21:59,location_214,89.0,3985.69
vehicle_29,2024-03-20 06:44:40,location_28,2024-03-20 14:36:01,location_17,32.0,0.0
vehicle_29,2024-03-20 09:08:50,location_209,2024-03-20 14:36:01,location_17,135.0,5751.1
vehicle_7,2024-03-20 04:30:00,location_32,2024-03-20 10:59:08,location_236,10.0,7641.35
vehicle_2,2024-03-20 04:30:00,location_17,2024-03-20 18:00:50,location_3,88.0,4644.37
vehicle_18,2024-03-20 04:30:00,location_17,2024-03-20 12:49:42,location_219,76.0,5843.25
vehicle_39,2024-03-20 07:00:00,location_17,2024-03-20 14:35:37,location_182,55.0,4898.6
vehicle_20,2024-03-20 07:00:00,location_17,2024-03-20 09:00:00,location_167,105.0,3939.34
vehicle_25,2024-03-20 04:30:00,location_32,2024-03-20 10:36:22,location_148,63.0,7367.15
vehicle_22,2024-03-20 11:15:32,location_214,2024-03-20 12:39:06,location_17,84.0,6800.25
vehicle_25,2024-03-20 12:30:00,location_148,2024-03-20 19:00:00,location_32,65.0,6165.99
vehicle_39,2024-03-20 07:00:00,location_17,2024-03-20 07:48:19,location_259,51.0,970.06
vehicle_35,2024-03-20 07:00:00,location_17,2024-03-20 11:40:57,location_3,81.0,3755.61
vehicle_32,2024-03-20 07:00:00,location_17,2024-03-20 16:20:15,location_147,173.0,5910.44
vehicle_2,2024-03-20 04:30:00,location_17,2024-03-20 10:30:00,location_259,39.0,4440.64
vehicle_7,2024-03-20 04:30:00,location_32,2024-03-20 07:52:21,location_288,25.0,1551.07
vehicle_42,2024-03-20 08:09:42,location_129,2024-03-20 12:08:00,location_78,47.0,4057.11
vehicle_44,2024-03-20 09:08:28,location_27,2024-03-20 12:30:04,location_17,69.0,6593.29
vehicle_28,2024-03-20 07:00:00,location_17,2024-03-20 09:44:03,location_167,100.0,612.56
vehicle_30,2024-03-20 08:18:53,location_116,2024-03-20 14:01:24,location_78,46.0,550.53
vehicle_30,2024-03-20 11:30:00,location_116,2024-03-20 15:00:00,location_78,23.0,395.05
vehicle_30,2024-03-20 11:30:00,location_116,2024-03-20 15:00:00,location_78,23.0,0.0
vehicle_18,2024-03-20 11:00:00,location_25,2024-03-20 18:00:00,location_17,26.0,5783.6
vehicle_19,2024-03-20 07:00:00,location_17,2024-03-20 11:51:16,location_140,7.0,3441.04
vehicle_6,2024-03-20 05:00:00,location_17,2024-03-20 06:47:46,location_140,4.0,3568.83
vehicle_40,2024-03-20 09:58:53,location_285,2024-03-20 15:05:56,location_17,66.0,6408.08
vehicle_35,2024-03-20 07:00:00,location_17,2024-03-20 07:21:54,location_182,55.0,4936.06
vehicle_44,2024-03-20 05:00:00,location_17,2024-03-20 07:16:30,location_94,76.0,2866.37
vehicle_15,2024-03-20 08:40:47,location_209,2024-03-20 13:37:09,location_17,144.0,4967.7
vehicle_42,2024-03-20 06:00:00,location_78,2024-03-20 08:00:00,location_129,49.0,426.9
vehicle_16,2024-03-20 07:00:00,location_17,2024-03-20 10:24:46,location_259,43.0,3229.91
vehicle_21,2024-03-20 04:30:00,location_17,2024-03-20 09:09:25,location_167,108.0,6140.09
vehicle_6,2024-03-20 05:00:00,location_17,2024-03-20 13:25:05,location_299,100.0,2006.32
vehicle_23,2024-03-20 04:30:00,location_17,2024-03-20 09:45:33,location_3,100.0,1149.97
vehicle_3,2024-03-20 04:30:00,location_17,2024-03-20 07:48:40,location_167,106.0,718.73
vehicle_9,2024-03-20 04:30:00,location_17,2024-03-20 08:27:21,location_246,81.0,797.68
vehicle_14,2024-03-20 04:30:00,location_17,2024-03-20 14:15:23,location_247,12.0,2148.27
vehicle_36,2024-03-20 04:49:20,location_182,2024-03-20 06:28:54,location_17,55.0,6135.65
vehicle_21,2024-03-20 11:34:37,location_167,2024-03-20 14:14:38,location_17,107.0,4559.68
vehicle_31,2024-03-20 07:10:28,location_209,2024-03-20 15:00:00,location_17,144.0,6037.31
